Country Name,Country Code,Series Name,Series Code,2018 [YR2018],2019 [YR2019]
Brazil,BRA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,14.418999671936,14.4219999313354
Brazil,BRA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,11.1059999465942,10.5249996185303
Brazil,BRA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,12.543999671936,12.2180004119873
Brazil,BRA,"Population, total",SP.POP.TOTL,209469333,..
Brazil,BRA,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,11.939294933562,..
Brazil,BRA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..
Brazil,BRA,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,8.92283783244003,..
British Virgin Islands,VGB,GDP (current US$),NY.GDP.MKTP.CD,..,..
British Virgin Islands,VGB,GDP (constant LCU),NY.GDP.MKTP.KN,..,..
British Virgin Islands,VGB,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,..,..
British Virgin Islands,VGB,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,..,..
British Virgin Islands,VGB,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,..,..
British Virgin Islands,VGB,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..
British Virgin Islands,VGB,"Population, total",SP.POP.TOTL,29802,..
British Virgin Islands,VGB,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,..,..
British Virgin Islands,VGB,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..
British Virgin Islands,VGB,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,..,..
Brunei Darussalam,BRN,GDP (current US$),NY.GDP.MKTP.CD,13567351175.0315,..
Brunei Darussalam,BRN,GDP (constant LCU),NY.GDP.MKTP.KN,18387100000,..
Brunei Darussalam,BRN,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,34711625923.6291,..
Brunei Darussalam,BRN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,10.1059999465942,9.95499992370605
Brunei Darussalam,BRN,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,8.54899978637695,8.69999980926514
Brunei Darussalam,BRN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,9.22399997711182,9.24499988555908
Brunei Darussalam,BRN,"Population, total",SP.POP.TOTL,428962,..
Brunei Darussalam,BRN,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,..,..
Brunei Darussalam,BRN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..
Brunei Darussalam,BRN,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,4.87314756750582,..
Bulgaria,BGR,GDP (current US$),NY.GDP.MKTP.CD,65132951116.4756,..
Bulgaria,BGR,GDP (constant LCU),NY.GDP.MKTP.KN,89777400000,..
Bulgaria,BGR,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,154254381915.75,..
Bulgaria,BGR,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,4.75699996948242,4.47900009155273
Bulgaria,BGR,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,5.69799995422363,5.11299991607666
Bulgaria,BGR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.26100015640259,4.81899976730347
Bulgaria,BGR,"Population, total",SP.POP.TOTL,7024216,..
Bulgaria,BGR,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,24.1504015013882,..
Bulgaria,BGR,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..
Bulgaria,BGR,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,21.021914434268,..
Burkina Faso,BFA,GDP (current US$),NY.GDP.MKTP.CD,14124775068.569,..
Burkina Faso,BFA,GDP (constant LCU),NY.GDP.MKTP.KN,5266675112100,..
Burkina Faso,BFA,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,39204511840.0129,..
Burkina Faso,BFA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,8.81799983978271,8.95199966430664
Burkina Faso,BFA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,3.83299994468689,3.89599990844727
Burkina Faso,BFA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,6.05900001525879,6.14900016784668
Burkina Faso,BFA,"Population, total",SP.POP.TOTL,19751535,..
Burkina Faso,BFA,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,43.6546158282195,..
Burkina Faso,BFA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,6.03609,..
Burkina Faso,BFA,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.40698082866355,..
Burundi,BDI,GDP (current US$),NY.GDP.MKTP.CD,3036931818.18182,..
Burundi,BDI,GDP (constant LCU),NY.GDP.MKTP.KN,1748034284900,..
Burundi,BDI,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,8316515955.51342,..
Burundi,BDI,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,1.07299995422363,1.06400001049042
Burundi,BDI,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,2.02800011634827,2.05800008773804
Burundi,BDI,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1.52799999713898,1.53799998760223
Burundi,BDI,"Population, total",SP.POP.TOTL,11175378,..
Burundi,BDI,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,61.726409750236,..
Burundi,BDI,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,5.01084,..
Burundi,BDI,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.24694046033717,..
Cabo Verde,CPV,GDP (current US$),NY.GDP.MKTP.CD,1976814276.50792,..
Cabo Verde,CPV,GDP (constant LCU),NY.GDP.MKTP.KN,160071905700,..
Cabo Verde,CPV,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,4053273973.85225,..
Cabo Verde,CPV,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,12.7889995574951,12.8190002441406
Cabo Verde,CPV,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,11.8120002746582,11.835000038147
Cabo Verde,CPV,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,12.2760000228882,12.3030004501343
Cabo Verde,CPV,"Population, total",SP.POP.TOTL,543767,..
Cabo Verde,CPV,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,..,..
Cabo Verde,CPV,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..
Cabo Verde,CPV,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,4.60932715666821,..
Cambodia,KHM,GDP (current US$),NY.GDP.MKTP.CD,24542474061.2426,..
Cambodia,KHM,GDP (constant LCU),NY.GDP.MKTP.KN,52956170032970,..
Cambodia,KHM,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,70863003179.8147,..
Cambodia,KHM,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,0.935000002384186,0.899999976158142
Cambodia,KHM,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,1.15499997138977,1.13100004196167
Cambodia,KHM,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1.04799997806549,1.01999998092651
Cambodia,KHM,"Population, total",SP.POP.TOTL,16249798,..
Cambodia,KHM,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,51.370279144629,..
Cambodia,KHM,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2.16286,..
Cambodia,KHM,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,4.56868001756576,..
Cameroon,CMR,GDP (current US$),NY.GDP.MKTP.CD,38675205293.0462,..
Cameroon,CMR,GDP (constant LCU),NY.GDP.MKTP.KN,16263900000000,..
Cameroon,CMR,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,95445473795.987,..
Cameroon,CMR,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,3.84899997711182,3.85999989509583
Cameroon,CMR,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,2.92899990081787,2.88100004196167
Cameroon,CMR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.36100006103516,3.33999991416931
Cameroon,CMR,"Population, total",SP.POP.TOTL,25216237,..
Cameroon,CMR,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,25.7161651648096,..
Cameroon,CMR,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.14529,..
Cameroon,CMR,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.72887735524057,..
Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,1713341704877.01,..
Canada,CAN,GDP (constant LCU),NY.GDP.MKTP.KN,2106838240700,..
Canada,CAN,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1783652225328.18,..
Canada,CAN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,5.67999982833862,5.71600008010864
Canada,CAN,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,6.13500022888184,6.36199998855591
Canada,CAN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.92000007629395,6.05700016021729
Canada,CAN,"Population, total",SP.POP.TOTL,37058856,..
Canada,CAN,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,20.1605171497434,..
Canada,CAN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..
Canada,CAN,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,17.2320066788651,..
Cayman Islands,CYM,GDP (current US$),NY.GDP.MKTP.CD,..,..
Cayman Islands,CYM,GDP (constant LCU),NY.GDP.MKTP.KN,..,..
Cayman Islands,CYM,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,..,..
Cayman Islands,CYM,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,..,..
Cayman Islands,CYM,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,..,..
Cayman Islands,CYM,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..
Cayman Islands,CYM,"Population, total",SP.POP.TOTL,64174,..
Cayman Islands,CYM,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,..,..
Cayman Islands,CYM,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..
Cayman Islands,CYM,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,..,..
Central African Republic,CAF,GDP (current US$),NY.GDP.MKTP.CD,2219894701.95124,..
Central African Republic,CAF,GDP (constant LCU),NY.GDP.MKTP.KN,740656000000,..
Central African Republic,CAF,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,4012783796.96728,..
Central African Republic,CAF,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,7.1399998664856,7.17199993133545
Central African Republic,CAF,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,5.92600011825562,5.97300004959106
Central African Republic,CAF,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,6.48299980163574,6.52199983596802
Central African Republic,CAF,"Population, total",SP.POP.TOTL,4666377,..
Central African Republic,CAF,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,44.0858978344213,..
Central African Republic,CAF,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..
Central African Republic,CAF,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.82577370666008,..
Chad,TCD,GDP (current US$),NY.GDP.MKTP.CD,11273115239.4255,..
Chad,TCD,GDP (constant LCU),NY.GDP.MKTP.KN,5249193500000,..
Chad,TCD,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,30464211277.3747,..
Chad,TCD,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,2.60800004005432,2.78900003433228
Chad,TCD,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,1.91100001335144,1.92299997806549
Chad,TCD,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2.22900009155273,2.31900000572205
Chad,TCD,"Population, total",SP.POP.TOTL,15477751,..
Chad,TCD,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,37.0600571866467,..
Chad,TCD,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2.24185,..
Chad,TCD,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.48051894434901,..
Channel Islands,CHI,GDP (current US$),NY.GDP.MKTP.CD,..,..
Channel Islands,CHI,GDP (constant LCU),NY.GDP.MKTP.KN,..,..
Channel Islands,CHI,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,..,..
Channel Islands,CHI,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,7.70699977874756,7.65299987792969
Channel Islands,CHI,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,6.96199989318848,6.9060001373291
Channel Islands,CHI,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,7.28800010681152,7.23299980163574
Channel Islands,CHI,"Population, total",SP.POP.TOTL,170499,..
Channel Islands,CHI,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,..,..
Channel Islands,CHI,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..
Channel Islands,CHI,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,17.2974621552033,..
Chile,CHL,GDP (current US$),NY.GDP.MKTP.CD,298231133532.749,..
Chile,CHL,GDP (constant LCU),NY.GDP.MKTP.KN,153758254308833,..
Chile,CHL,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,472396758342.59,..
Chile,CHL,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,7.86100006103516,8.29300022125244
Chile,CHL,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,6.76999998092651,6.81899976730347
Chile,CHL,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,7.22300004959106,7.43200016021729
Chile,CHL,"Population, total",SP.POP.TOTL,18729160,..
Chile,CHL,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,40.7339645446385,..
Chile,CHL,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..
Chile,CHL,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,11.5298016568816,..
China,CHN,GDP (current US$),NY.GDP.MKTP.CD,13608151864637.9,..
China,CHN,GDP (constant LCU),NY.GDP.MKTP.KN,83301403205864.9,..
China,CHN,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,25398677997933.1,..
China,CHN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,3.8199999332428,3.81599998474121
China,CHN,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,4.87799978256226,4.89200019836426
China,CHN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.41699981689453,4.42399978637695
China,CHN,"Population, total",SP.POP.TOTL,1392730000,..
China,CHN,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,3.10527790612515,..
China,CHN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..
China,CHN,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,10.9208835350654,..
Colombia,COL,GDP (current US$),NY.GDP.MKTP.CD,331047040087.878,..
Colombia,COL,GDP (constant LCU),NY.GDP.MKTP.KN,853981077024600,..
Colombia,COL,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,745372245780.053,..
Colombia,COL,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,11.75,11.96399974823
Colombia,COL,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,7.08900022506714,7.09000015258789
Colombia,COL,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,9.0930004119873,9.1879997253418
Colombia,COL,"Population, total",SP.POP.TOTL,49648685,..
Colombia,COL,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,26.3666682749363,..
Colombia,COL,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.50259,..
Colombia,COL,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,8.47804701986958,..
Comoros,COM,GDP (current US$),NY.GDP.MKTP.CD,1177955048.65299,..
Comoros,COM,GDP (constant LCU),NY.GDP.MKTP.KN,409169000000,..
Comoros,COM,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2424876349.12256,..
Comoros,COM,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,4.06599998474121,4.05499982833862
Comoros,COM,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,3.44899988174438,3.44300007820129
Comoros,COM,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.71000003814697,3.70300006866455
Comoros,COM,"Population, total",SP.POP.TOTL,832322,..
Comoros,COM,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,..,..
Comoros,COM,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..
Comoros,COM,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.00700930649436,..
"Congo, Dem. Rep.",COD,GDP (current US$),NY.GDP.MKTP.CD,47227535290.9218,..
"Congo, Dem. Rep.",COD,GDP (constant LCU),NY.GDP.MKTP.KN,12121566189400,..
"Congo, Dem. Rep.",COD,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,78365921094.2105,..
"Congo, Dem. Rep.",COD,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,3.28999996185303,3.37800002098084
"Congo, Dem. Rep.",COD,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,4.96400022506714,5.10699987411499
"Congo, Dem. Rep.",COD,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.15500020980835,4.27199983596802
"Congo, Dem. Rep.",COD,"Population, total",SP.POP.TOTL,84068091,..
"Congo, Dem. Rep.",COD,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,35.2392413310837,..
"Congo, Dem. Rep.",COD,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..
"Congo, Dem. Rep.",COD,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.01784062159803,..
"Congo, Rep.",COG,GDP (current US$),NY.GDP.MKTP.CD,11263682694.0393,..
"Congo, Rep.",COG,GDP (constant LCU),NY.GDP.MKTP.KN,1600424000000,..
"Congo, Rep.",COG,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,29693915856.9578,..
"Congo, Rep.",COG,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,11.0670003890991,10.9989995956421
"Congo, Rep.",COG,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,9.73600006103516,9.8100004196167
"Congo, Rep.",COG,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,10.3819999694824,10.3870000839233
"Congo, Rep.",COG,"Population, total",SP.POP.TOTL,5244363,..
"Congo, Rep.",COG,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,63.5363623359297,..
